merchant_id,merchant_name,category,country,city,risk_tier,registered_since
MER-02671,Merchant_2671,restaurant,UK,Birmingham,low,2019-11-01
MER-02672,Merchant_2672,entertainment,RU,St Petersburg,high,2011-09-01
MER-02673,Merchant_2673,restaurant,DE,Munich,low,2019-06-01
MER-02674,Merchant_2674,restaurant,US,Phoenix,low,2020-02-01
MER-02675,Merchant_2675,clothing,US,Phoenix,low,2022-05-01
MER-02676,Merchant_2676,clothing,IN,Bangalore,low,2023-01-01
MER-02677,Merchant_2677,restaurant,CA,Toronto,low,2014-11-01
MER-02678,Merchant_2678,crypto_exchange,RO,Cluj,high,2021-09-01
MER-02679,Merchant_2679,utilities,UK,Birmingham,low,2019-06-01
MER-02680,Merchant_2680,healthcare,RU,Moscow,high,2011-02-01
MER-02681,Merchant_2681,healthcare,CN,Beijing,high,2019-01-01
MER-02682,Merchant_2682,entertainment,RO,Cluj,high,2013-10-01
MER-02683,Merchant_2683,online_gambling,UK,Birmingham,high,2013-03-01
MER-02684,Merchant_2684,online_retail,US,Phoenix,low,2020-07-01
MER-02685,Merchant_2685,utilities,US,Dallas,low,2016-11-01
MER-02686,Merchant_2686,utilities,US,Los Angeles,low,2024-09-01
MER-02687,Merchant_2687,jewelry,NG,Lagos,high,2018-10-01
MER-02688,Merchant_2688,gas_station,US,Chicago,low,2011-01-01
MER-02689,Merchant_2689,crypto_exchange,RO,Bucharest,high,2011-05-01
MER-02690,Merchant_2690,restaurant,IN,Bangalore,low,2010-08-01
MER-02691,Merchant_2691,jewelry,US,Chicago,high,2013-06-01
MER-02692,Merchant_2692,healthcare,DE,Frankfurt,low,2011-11-01
MER-02693,Merchant_2693,grocery,US,Dallas,low,2013-04-01
MER-02694,Merchant_2694,healthcare,RU,St Petersburg,high,2015-06-01
MER-02695,Merchant_2695,electronics,UA,Odessa,high,2010-06-01
MER-02696,Merchant_2696,entertainment,IN,Mumbai,low,2017-12-01
MER-02697,Merchant_2697,restaurant,PH,Cebu,high,2019-12-01
MER-02698,Merchant_2698,gas_station,UA,Kyiv,high,2013-10-01
MER-02699,Merchant_2699,grocery,PH,Manila,high,2018-08-01
MER-02700,Merchant_2700,online_retail,UA,Kyiv,high,2018-02-01
MER-02701,Merchant_2701,wire_transfer,UK,Manchester,high,2015-03-01
MER-02702,Merchant_2702,gas_station,RU,Moscow,high,2023-03-01
MER-02703,Merchant_2703,online_gambling,IN,Mumbai,high,2010-10-01
MER-02704,Merchant_2704,wire_transfer,US,Chicago,high,2016-06-01
MER-02705,Merchant_2705,restaurant,CN,Shanghai,high,2021-08-01
MER-02706,Merchant_2706,crypto_exchange,UK,Birmingham,high,2017-03-01
MER-02707,Merchant_2707,online_retail,RU,Moscow,high,2010-07-01
MER-02708,Merchant_2708,entertainment,PH,Manila,high,2017-02-01
MER-02709,Merchant_2709,clothing,UA,Odessa,high,2018-03-01
MER-02710,Merchant_2710,electronics,US,Los Angeles,low,2021-01-01
MER-02711,Merchant_2711,clothing,BR,Sao Paulo,low,2019-10-01
MER-02712,Merchant_2712,gas_station,UK,Manchester,low,2014-08-01
MER-02713,Merchant_2713,clothing,RU,St Petersburg,high,2013-07-01
MER-02714,Merchant_2714,online_gambling,US,Houston,high,2020-05-01
MER-02715,Merchant_2715,gas_station,UK,Manchester,low,2011-05-01
MER-02716,Merchant_2716,travel,US,Houston,low,2021-12-01
MER-02717,Merchant_2717,entertainment,BR,Sao Paulo,low,2024-08-01
MER-02718,Merchant_2718,entertainment,UK,Manchester,low,2024-09-01
MER-02719,Merchant_2719,entertainment,CN,Beijing,high,2015-04-01
MER-02720,Merchant_2720,crypto_exchange,US,Chicago,high,2017-01-01
MER-02721,Merchant_2721,jewelry,IN,Mumbai,high,2022-07-01
MER-02722,Merchant_2722,electronics,UK,Birmingham,low,2014-06-01
MER-02723,Merchant_2723,electronics,UA,Odessa,high,2022-03-01
MER-02724,Merchant_2724,gas_station,CN,Beijing,high,2022-08-01
MER-02725,Merchant_2725,grocery,RU,Moscow,high,2022-03-01
MER-02726,Merchant_2726,grocery,DE,Frankfurt,low,2021-02-01
MER-02727,Merchant_2727,travel,UA,Odessa,high,2022-06-01
MER-02728,Merchant_2728,online_gambling,PH,Manila,high,2012-08-01
MER-02729,Merchant_2729,restaurant,RO,Cluj,high,2010-08-01
MER-02730,Merchant_2730,restaurant,CN,Beijing,high,2017-11-01
MER-02731,Merchant_2731,online_retail,RO,Bucharest,high,2020-08-01
MER-02732,Merchant_2732,online_gambling,US,New York,high,2011-07-01
MER-02733,Merchant_2733,healthcare,UK,Manchester,low,2013-02-01
MER-02734,Merchant_2734,crypto_exchange,US,Chicago,high,2015-07-01
MER-02735,Merchant_2735,utilities,US,New York,low,2010-04-01
MER-02736,Merchant_2736,grocery,RU,St Petersburg,high,2018-11-01
MER-02737,Merchant_2737,utilities,UK,London,low,2013-03-01
MER-02738,Merchant_2738,grocery,CN,Beijing,high,2016-12-01
MER-02739,Merchant_2739,gas_station,RU,St Petersburg,high,2017-11-01
MER-02740,Merchant_2740,entertainment,US,Houston,low,2018-10-01
MER-02741,Merchant_2741,wire_transfer,BR,Rio de Janeiro,high,2012-04-01
MER-02742,Merchant_2742,gas_station,NG,Lagos,high,2020-01-01
MER-02743,Merchant_2743,healthcare,US,Houston,low,2023-10-01
MER-02744,Merchant_2744,gas_station,US,Houston,low,2017-10-01
MER-02745,Merchant_2745,grocery,UK,Manchester,low,2016-07-01
MER-02746,Merchant_2746,grocery,US,Los Angeles,low,2010-01-01
MER-02747,Merchant_2747,restaurant,US,Phoenix,low,2022-09-01
MER-02748,Merchant_2748,online_gambling,RO,Bucharest,high,2017-04-01
MER-02749,Merchant_2749,crypto_exchange,US,Los Angeles,high,2015-06-01
MER-02750,Merchant_2750,wire_transfer,NG,Abuja,high,2021-01-01
MER-02751,Merchant_2751,healthcare,US,Los Angeles,low,2014-01-01
MER-02752,Merchant_2752,online_retail,UK,Birmingham,low,2018-01-01
MER-02753,Merchant_2753,entertainment,RU,St Petersburg,high,2023-09-01
MER-02754,Merchant_2754,grocery,US,Dallas,low,2021-02-01
MER-02755,Merchant_2755,wire_transfer,UA,Odessa,high,2019-11-01
MER-02756,Merchant_2756,travel,RU,Moscow,high,2010-08-01
MER-02757,Merchant_2757,electronics,US,Los Angeles,low,2010-12-01
MER-02758,Merchant_2758,crypto_exchange,RO,Bucharest,high,2015-12-01
MER-02759,Merchant_2759,gas_station,CN,Beijing,high,2022-06-01
MER-02760,Merchant_2760,travel,DE,Frankfurt,low,2024-07-01
MER-02761,Merchant_2761,utilities,BR,Sao Paulo,low,2022-06-01
MER-02762,Merchant_2762,wire_transfer,US,Chicago,high,2020-06-01
MER-02763,Merchant_2763,grocery,PH,Cebu,high,2016-02-01
MER-02764,Merchant_2764,entertainment,UA,Kyiv,high,2013-03-01
MER-02765,Merchant_2765,crypto_exchange,UA,Odessa,high,2013-12-01
MER-02766,Merchant_2766,travel,DE,Berlin,low,2016-02-01
MER-02767,Merchant_2767,entertainment,CN,Beijing,high,2016-08-01
MER-02768,Merchant_2768,healthcare,IN,Bangalore,low,2023-08-01
MER-02769,Merchant_2769,gas_station,RO,Cluj,high,2015-09-01
MER-02770,Merchant_2770,gas_station,CN,Shanghai,high,2022-01-01
MER-02771,Merchant_2771,jewelry,IN,Mumbai,high,2011-04-01
MER-02772,Merchant_2772,utilities,CA,Montreal,low,2017-12-01
MER-02773,Merchant_2773,gas_station,IN,Delhi,low,2024-09-01
MER-02774,Merchant_2774,online_gambling,BR,Sao Paulo,high,2020-06-01
MER-02775,Merchant_2775,restaurant,RU,St Petersburg,high,2024-04-01
MER-02776,Merchant_2776,grocery,US,Chicago,low,2022-06-01
MER-02777,Merchant_2777,wire_transfer,UA,Kyiv,high,2019-04-01
MER-02778,Merchant_2778,clothing,CA,Toronto,low,2018-10-01
MER-02779,Merchant_2779,online_gambling,US,Los Angeles,high,2024-02-01
MER-02780,Merchant_2780,gas_station,UA,Kyiv,high,2011-10-01
MER-02781,Merchant_2781,utilities,IN,Delhi,low,2016-06-01
MER-02782,Merchant_2782,clothing,UK,London,low,2021-01-01
MER-02783,Merchant_2783,grocery,CA,Montreal,low,2024-02-01
MER-02784,Merchant_2784,gas_station,CA,Vancouver,low,2018-05-01
MER-02785,Merchant_2785,restaurant,UK,Manchester,low,2022-11-01
MER-02786,Merchant_2786,electronics,PH,Cebu,high,2020-11-01
MER-02787,Merchant_2787,electronics,UK,Manchester,low,2020-08-01
MER-02788,Merchant_2788,healthcare,US,Los Angeles,low,2024-09-01
MER-02789,Merchant_2789,electronics,CN,Shanghai,high,2019-09-01
MER-02790,Merchant_2790,crypto_exchange,UK,Manchester,high,2022-10-01
MER-02791,Merchant_2791,wire_transfer,US,Dallas,high,2024-12-01
MER-02792,Merchant_2792,crypto_exchange,UK,Manchester,high,2014-02-01
MER-02793,Merchant_2793,entertainment,PH,Cebu,high,2019-12-01
MER-02794,Merchant_2794,gas_station,BR,Rio de Janeiro,low,2020-12-01
MER-02795,Merchant_2795,online_retail,UK,Birmingham,low,2022-05-01
MER-02796,Merchant_2796,entertainment,DE,Munich,low,2018-10-01
MER-02797,Merchant_2797,online_gambling,US,Chicago,high,2019-02-01
MER-02798,Merchant_2798,online_retail,US,Houston,low,2020-10-01
MER-02799,Merchant_2799,utilities,US,Dallas,low,2019-03-01
MER-02800,Merchant_2800,wire_transfer,RU,Moscow,high,2023-12-01
MER-02801,Merchant_2801,electronics,RO,Cluj,high,2016-09-01
MER-02802,Merchant_2802,travel,IN,Mumbai,low,2013-10-01
MER-02803,Merchant_2803,electronics,RO,Bucharest,high,2024-02-01
MER-02804,Merchant_2804,crypto_exchange,US,Houston,high,2012-10-01
MER-02805,Merchant_2805,travel,NG,Lagos,high,2015-11-01
MER-02806,Merchant_2806,utilities,PH,Manila,high,2010-09-01
MER-02807,Merchant_2807,utilities,RU,St Petersburg,high,2021-12-01
MER-02808,Merchant_2808,healthcare,DE,Berlin,low,2013-01-01
MER-02809,Merchant_2809,travel,DE,Frankfurt,low,2017-05-01
MER-02810,Merchant_2810,clothing,DE,Munich,low,2023-10-01
MER-02811,Merchant_2811,travel,UK,Birmingham,low,2011-05-01
MER-02812,Merchant_2812,healthcare,PH,Manila,high,2016-03-01
MER-02813,Merchant_2813,travel,BR,Rio de Janeiro,low,2021-12-01
MER-02814,Merchant_2814,online_retail,RO,Cluj,high,2022-02-01
MER-02815,Merchant_2815,wire_transfer,NG,Abuja,high,2013-09-01
MER-02816,Merchant_2816,utilities,IN,Bangalore,low,2018-12-01
MER-02817,Merchant_2817,wire_transfer,BR,Rio de Janeiro,high,2014-07-01
MER-02818,Merchant_2818,online_gambling,US,Dallas,high,2016-07-01
MER-02819,Merchant_2819,utilities,CN,Beijing,high,2017-05-01
MER-02820,Merchant_2820,crypto_exchange,NG,Lagos,high,2020-09-01
MER-02821,Merchant_2821,online_retail,RO,Bucharest,high,2019-03-01
MER-02822,Merchant_2822,online_retail,NG,Abuja,high,2014-11-01
MER-02823,Merchant_2823,clothing,US,Chicago,low,2022-02-01
MER-02824,Merchant_2824,restaurant,UK,Birmingham,low,2018-11-01
MER-02825,Merchant_2825,electronics,CA,Montreal,low,2019-07-01
MER-02826,Merchant_2826,wire_transfer,PH,Cebu,high,2016-03-01
MER-02827,Merchant_2827,electronics,US,Dallas,low,2011-09-01
MER-02828,Merchant_2828,utilities,US,New York,low,2012-07-01
MER-02829,Merchant_2829,travel,CN,Shanghai,high,2023-12-01
MER-02830,Merchant_2830,online_retail,CN,Beijing,high,2014-11-01
MER-02831,Merchant_2831,clothing,US,Phoenix,low,2021-05-01
MER-02832,Merchant_2832,restaurant,UK,London,low,2010-09-01
MER-02833,Merchant_2833,wire_transfer,DE,Berlin,high,2011-02-01
MER-02834,Merchant_2834,jewelry,BR,Sao Paulo,high,2014-03-01
MER-02835,Merchant_2835,entertainment,US,Los Angeles,low,2019-06-01
MER-02836,Merchant_2836,restaurant,PH,Manila,high,2022-02-01
MER-02837,Merchant_2837,crypto_exchange,UA,Kyiv,high,2021-03-01
MER-02838,Merchant_2838,clothing,DE,Munich,low,2021-07-01
MER-02839,Merchant_2839,electronics,US,Houston,low,2010-06-01
MER-02840,Merchant_2840,grocery,CA,Toronto,low,2022-05-01
MER-02841,Merchant_2841,gas_station,UK,London,low,2019-09-01
MER-02842,Merchant_2842,electronics,US,Houston,low,2012-02-01
MER-02843,Merchant_2843,entertainment,CA,Vancouver,low,2017-10-01
MER-02844,Merchant_2844,online_gambling,US,Houston,high,2024-04-01
MER-02845,Merchant_2845,online_retail,UK,Manchester,low,2019-06-01
MER-02846,Merchant_2846,healthcare,RO,Bucharest,high,2018-08-01
MER-02847,Merchant_2847,travel,US,Chicago,low,2016-01-01
MER-02848,Merchant_2848,restaurant,UK,Manchester,low,2017-05-01
MER-02849,Merchant_2849,grocery,UK,London,low,2012-07-01
MER-02850,Merchant_2850,restaurant,US,Dallas,low,2020-11-01
MER-02851,Merchant_2851,online_gambling,US,Phoenix,high,2024-08-01
MER-02852,Merchant_2852,entertainment,CN,Beijing,high,2012-01-01
MER-02853,Merchant_2853,healthcare,RU,St Petersburg,high,2015-02-01
MER-02854,Merchant_2854,healthcare,UK,London,low,2012-03-01
MER-02855,Merchant_2855,entertainment,DE,Berlin,low,2022-04-01
MER-02856,Merchant_2856,jewelry,PH,Cebu,high,2018-04-01
MER-02857,Merchant_2857,grocery,BR,Sao Paulo,low,2023-05-01
MER-02858,Merchant_2858,travel,NG,Abuja,high,2016-04-01
MER-02859,Merchant_2859,wire_transfer,UK,London,high,2020-05-01
MER-02860,Merchant_2860,healthcare,UK,London,low,2022-10-01
MER-02861,Merchant_2861,entertainment,UK,London,low,2018-10-01
MER-02862,Merchant_2862,restaurant,US,Chicago,low,2011-06-01
MER-02863,Merchant_2863,gas_station,PH,Cebu,high,2018-03-01
MER-02864,Merchant_2864,grocery,US,Los Angeles,low,2015-02-01
MER-02865,Merchant_2865,healthcare,US,Chicago,low,2017-12-01
MER-02866,Merchant_2866,utilities,US,Los Angeles,low,2024-05-01
MER-02867,Merchant_2867,clothing,IN,Delhi,low,2017-09-01
MER-02868,Merchant_2868,travel,UK,Manchester,low,2013-10-01
MER-02869,Merchant_2869,jewelry,PH,Cebu,high,2021-11-01
MER-02870,Merchant_2870,gas_station,DE,Berlin,low,2016-12-01
MER-02871,Merchant_2871,electronics,US,New York,low,2021-10-01
MER-02872,Merchant_2872,gas_station,UK,Birmingham,low,2022-06-01
MER-02873,Merchant_2873,jewelry,US,Houston,high,2024-09-01
MER-02874,Merchant_2874,restaurant,IN,Bangalore,low,2023-07-01
MER-02875,Merchant_2875,crypto_exchange,BR,Rio de Janeiro,high,2013-09-01
MER-02876,Merchant_2876,jewelry,UK,London,high,2011-08-01
MER-02877,Merchant_2877,electronics,DE,Berlin,low,2022-04-01
MER-02878,Merchant_2878,healthcare,UK,London,low,2023-02-01
MER-02879,Merchant_2879,clothing,RU,St Petersburg,high,2024-02-01
MER-02880,Merchant_2880,electronics,UK,Birmingham,low,2012-03-01
MER-02881,Merchant_2881,gas_station,UK,Manchester,low,2012-03-01
MER-02882,Merchant_2882,crypto_exchange,US,Phoenix,high,2014-09-01
MER-02883,Merchant_2883,electronics,IN,Mumbai,low,2016-06-01
MER-02884,Merchant_2884,electronics,UA,Kyiv,high,2012-09-01
MER-02885,Merchant_2885,travel,NG,Abuja,high,2018-01-01
MER-02886,Merchant_2886,gas_station,RU,St Petersburg,high,2011-04-01
MER-02887,Merchant_2887,crypto_exchange,IN,Delhi,high,2018-10-01
MER-02888,Merchant_2888,grocery,NG,Lagos,high,2019-03-01
MER-02889,Merchant_2889,grocery,UA,Odessa,high,2021-05-01
MER-02890,Merchant_2890,online_gambling,US,Houston,high,2023-07-01
MER-02891,Merchant_2891,entertainment,CN,Beijing,high,2017-12-01
MER-02892,Merchant_2892,clothing,DE,Munich,low,2012-04-01
MER-02893,Merchant_2893,jewelry,US,Los Angeles,high,2011-09-01
MER-02894,Merchant_2894,crypto_exchange,US,New York,high,2017-09-01
MER-02895,Merchant_2895,utilities,RO,Bucharest,high,2014-06-01
MER-02896,Merchant_2896,entertainment,UK,London,low,2020-11-01
MER-02897,Merchant_2897,online_retail,UK,Birmingham,low,2015-08-01
MER-02898,Merchant_2898,crypto_exchange,UK,London,high,2024-02-01
MER-02899,Merchant_2899,clothing,UK,Birmingham,low,2024-08-01
MER-02900,Merchant_2900,restaurant,CA,Vancouver,low,2018-02-01
MER-02901,Merchant_2901,restaurant,UK,Manchester,low,2013-09-01
MER-02902,Merchant_2902,wire_transfer,US,Houston,high,2023-10-01
MER-02903,Merchant_2903,jewelry,UK,London,high,2024-04-01
MER-02904,Merchant_2904,grocery,RU,Moscow,high,2023-03-01
MER-02905,Merchant_2905,restaurant,US,Los Angeles,low,2024-02-01
MER-02906,Merchant_2906,wire_transfer,IN,Delhi,high,2024-12-01
MER-02907,Merchant_2907,clothing,IN,Mumbai,low,2011-08-01
MER-02908,Merchant_2908,utilities,US,New York,low,2013-04-01
MER-02909,Merchant_2909,clothing,US,Phoenix,low,2015-04-01
MER-02910,Merchant_2910,online_gambling,PH,Cebu,high,2014-08-01
MER-02911,Merchant_2911,crypto_exchange,UK,London,high,2011-07-01
MER-02912,Merchant_2912,gas_station,IN,Mumbai,low,2019-05-01
MER-02913,Merchant_2913,crypto_exchange,NG,Lagos,high,2017-01-01
MER-02914,Merchant_2914,crypto_exchange,UA,Odessa,high,2019-05-01
MER-02915,Merchant_2915,online_retail,RU,Moscow,high,2015-06-01
MER-02916,Merchant_2916,travel,UK,Birmingham,low,2010-09-01
MER-02917,Merchant_2917,gas_station,UK,Manchester,low,2011-12-01
MER-02918,Merchant_2918,online_gambling,UK,Manchester,high,2018-05-01
MER-02919,Merchant_2919,clothing,BR,Sao Paulo,low,2011-08-01
MER-02920,Merchant_2920,travel,CN,Beijing,high,2020-01-01
MER-02921,Merchant_2921,electronics,UA,Odessa,high,2024-12-01
MER-02922,Merchant_2922,entertainment,PH,Manila,high,2020-12-01
MER-02923,Merchant_2923,electronics,US,New York,low,2011-05-01
MER-02924,Merchant_2924,electronics,US,Chicago,low,2015-03-01
MER-02925,Merchant_2925,travel,UK,Birmingham,low,2015-07-01
MER-02926,Merchant_2926,wire_transfer,BR,Sao Paulo,high,2012-10-01
MER-02927,Merchant_2927,wire_transfer,IN,Mumbai,high,2016-09-01
MER-02928,Merchant_2928,electronics,NG,Lagos,high,2012-10-01
MER-02929,Merchant_2929,healthcare,NG,Lagos,high,2021-05-01
MER-02930,Merchant_2930,entertainment,US,Los Angeles,low,2022-11-01
MER-02931,Merchant_2931,entertainment,UK,Manchester,low,2021-11-01
MER-02932,Merchant_2932,grocery,CN,Shanghai,high,2011-05-01
MER-02933,Merchant_2933,electronics,RO,Cluj,high,2014-10-01
MER-02934,Merchant_2934,entertainment,US,Houston,low,2010-07-01
MER-02935,Merchant_2935,utilities,UA,Kyiv,high,2015-04-01
MER-02936,Merchant_2936,online_retail,CA,Toronto,low,2020-03-01
MER-02937,Merchant_2937,jewelry,CA,Vancouver,high,2021-04-01
MER-02938,Merchant_2938,restaurant,US,Chicago,low,2018-09-01
MER-02939,Merchant_2939,grocery,BR,Sao Paulo,low,2019-01-01
MER-02940,Merchant_2940,crypto_exchange,UK,Manchester,high,2011-06-01
MER-02941,Merchant_2941,wire_transfer,BR,Rio de Janeiro,high,2017-10-01
MER-02942,Merchant_2942,crypto_exchange,NG,Abuja,high,2013-06-01
MER-02943,Merchant_2943,jewelry,NG,Lagos,high,2011-07-01
MER-02944,Merchant_2944,online_gambling,DE,Berlin,high,2011-06-01
MER-02945,Merchant_2945,restaurant,RU,Moscow,high,2020-12-01
MER-02946,Merchant_2946,grocery,RO,Bucharest,high,2012-11-01
MER-02947,Merchant_2947,utilities,UK,Birmingham,low,2020-09-01
MER-02948,Merchant_2948,restaurant,RO,Cluj,high,2014-11-01
MER-02949,Merchant_2949,restaurant,DE,Frankfurt,low,2010-12-01
MER-02950,Merchant_2950,gas_station,RO,Cluj,high,2011-05-01
MER-02951,Merchant_2951,jewelry,UK,Manchester,high,2013-02-01
MER-02952,Merchant_2952,entertainment,PH,Manila,high,2023-04-01
MER-02953,Merchant_2953,online_retail,CA,Montreal,low,2014-04-01
MER-02954,Merchant_2954,electronics,RU,Moscow,high,2020-10-01
MER-02955,Merchant_2955,utilities,CN,Beijing,high,2024-10-01
MER-02956,Merchant_2956,healthcare,UK,Birmingham,low,2014-10-01
MER-02957,Merchant_2957,jewelry,CA,Vancouver,high,2018-06-01
MER-02958,Merchant_2958,utilities,IN,Delhi,low,2014-08-01
MER-02959,Merchant_2959,jewelry,DE,Frankfurt,high,2019-09-01
MER-02960,Merchant_2960,travel,UK,London,low,2016-10-01
MER-02961,Merchant_2961,online_retail,IN,Mumbai,low,2011-09-01
MER-02962,Merchant_2962,healthcare,DE,Frankfurt,low,2013-04-01
MER-02963,Merchant_2963,clothing,US,Dallas,low,2022-03-01
MER-02964,Merchant_2964,travel,BR,Sao Paulo,low,2018-07-01
MER-02965,Merchant_2965,gas_station,US,Dallas,low,2021-07-01
MER-02966,Merchant_2966,wire_transfer,DE,Berlin,high,2021-12-01
MER-02967,Merchant_2967,clothing,RO,Cluj,high,2021-05-01
MER-02968,Merchant_2968,crypto_exchange,US,Phoenix,high,2013-01-01
MER-02969,Merchant_2969,utilities,UK,Manchester,low,2020-11-01
MER-02970,Merchant_2970,travel,IN,Bangalore,low,2024-12-01
MER-02971,Merchant_2971,jewelry,RO,Cluj,high,2022-07-01
MER-02972,Merchant_2972,online_retail,CA,Montreal,low,2021-08-01
MER-02973,Merchant_2973,restaurant,CA,Vancouver,low,2019-08-01
MER-02974,Merchant_2974,online_retail,RO,Cluj,high,2013-03-01
MER-02975,Merchant_2975,wire_transfer,CA,Toronto,high,2011-05-01
MER-02976,Merchant_2976,online_retail,UK,London,low,2012-12-01
MER-02977,Merchant_2977,restaurant,RO,Cluj,high,2016-08-01
MER-02978,Merchant_2978,online_retail,US,Phoenix,low,2015-08-01
MER-02979,Merchant_2979,crypto_exchange,US,Dallas,high,2010-01-01
MER-02980,Merchant_2980,grocery,RU,Moscow,high,2010-12-01
MER-02981,Merchant_2981,restaurant,UA,Kyiv,high,2010-09-01
MER-02982,Merchant_2982,online_retail,US,Phoenix,low,2021-05-01
MER-02983,Merchant_2983,crypto_exchange,RU,St Petersburg,high,2011-11-01
MER-02984,Merchant_2984,online_gambling,IN,Mumbai,high,2023-11-01
MER-02985,Merchant_2985,healthcare,US,New York,low,2023-01-01
MER-02986,Merchant_2986,crypto_exchange,UK,London,high,2022-02-01
MER-02987,Merchant_2987,jewelry,US,Chicago,high,2015-06-01
MER-02988,Merchant_2988,utilities,CN,Shanghai,high,2016-12-01
MER-02989,Merchant_2989,wire_transfer,UK,London,high,2012-10-01
MER-02990,Merchant_2990,electronics,CN,Shanghai,high,2010-06-01
MER-02991,Merchant_2991,online_gambling,PH,Manila,high,2013-10-01
MER-02992,Merchant_2992,crypto_exchange,UK,Manchester,high,2024-07-01
MER-02993,Merchant_2993,restaurant,PH,Manila,high,2013-02-01
MER-02994,Merchant_2994,entertainment,NG,Abuja,high,2017-01-01
MER-02995,Merchant_2995,online_retail,NG,Lagos,high,2020-12-01
MER-02996,Merchant_2996,online_retail,NG,Lagos,high,2024-01-01
MER-02997,Merchant_2997,travel,RU,St Petersburg,high,2024-01-01
MER-02998,Merchant_2998,utilities,US,Dallas,low,2017-06-01
MER-02999,Merchant_2999,utilities,US,Los Angeles,low,2015-07-01
MER-03000,Merchant_3000,grocery,UK,Manchester,low,2013-05-01
MER-03001,Merchant_3001,online_gambling,NG,Lagos,high,2011-10-01
MER-03002,Merchant_3002,utilities,US,Los Angeles,low,2017-09-01
MER-03003,Merchant_3003,online_retail,RO,Bucharest,high,2018-06-01
